tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,conversation_id
1125,534662,True,Sun Oct 29 00:05:20 +0000 2017,@115911 Holy S could I get some steady service ? 3 bars 1 bar 3 bars 1 bar... about to start using whats app because your service is garbage. 😵,1779492,1072.0,1125
1126,702107,True,Sun Oct 29 16:15:21 +0000 2017,@115911 I was told I need to pay $567 upfront for the X 256 gb. Would joining this iPhone promotion help? I'm a long time customer and have jump,2449736,1072.0,1126
1127,449089,True,Mon Oct 30 19:30:55 +0000 2017,@115911 I'd love to do this but I'm still waiting for my money for switching from AT&amp;T to T-Mobile...smh it's been at least 3 months &amp; still nothing,2590302,1072.0,1127
1128,741946,True,Tue Oct 31 00:15:22 +0000 2017,"@115911 I have a Samsung S8 plus that I bought inside the US, and because it’s Vodafone made, I can’t see LTE NETWORK ON IT, care to fix this issue?",2626797,1072.0,1128
1129,745826,True,Mon Oct 30 18:14:30 +0000 2017,@115911 Another account was able to get their iPhone8 shippd and received on release day. Is it the same case with the X or will ppl get them later?,2643185,1072.0,1129
1130,709307,True,Tue Oct 31 20:35:38 +0000 2017,@115911 Very disappointed in the jump program!! Love T-Mobile but this is crazy. I should not have to pay $300+ to jump.  @VerizonSupport what say u,2979177,1072.0,1130
1131,821641,True,Tue Oct 31 20:35:32 +0000 2017,"@115911 For god sake T-mobile, get people who know what they are doing in C-care! Simple information on upgrading my device is like pulling teeth!",2979178,1072.0,1131
1132,136589,True,Fri Nov 03 02:08:13 +0000 2017,@115911 Would be nice if I could actually preorder through the site.cant ever get pass the what's your phone condition question. Supportdidnthelp,1990945,1072.0,1132
1133,455258,True,Thu Nov 02 15:25:57 +0000 2017,@115911 I wanted too but it’s a business account and I can’t 🙁.. I wanted to pay for the phone separate but it’s not possible,1444760,1072.0,1133
1134,464393,True,Fri Nov 03 02:38:03 +0000 2017,@115911 How do I find out if I’m eligible for this? I’m not sure if I have jump on demand or just jump or what?!,1483137,1072.0,1134
1135,618411,True,Sun Oct 29 03:07:00 +0000 2017,@115911 Doesn’t matter how good the phone is if the service is spotty #badLTE #tmobile #my$changeseverymonth,2092707,1072.0,1135
1136,303356,True,Sun Oct 29 08:55:09 +0000 2017,@115911 Is it Locked or Unlocked ?,767173,1072.0,1136
1137,694797,True,Sun Oct 29 11:01:01 +0000 2017,@115911 Verizon is 0 Down only have to pay the taxes,2417880,1072.0,1137
1138,702306,True,Sun Oct 29 16:41:13 +0000 2017,@115911 Will Jump on Demand be returning?,2450613,1072.0,1138
1139,702860,True,Sun Oct 29 18:27:04 +0000 2017,@115911 Copped,2453306,1072.0,1139
1140,348660,True,Sun Oct 29 21:58:16 +0000 2017,"@115911 i’m tryn get mine, i have jump",2480679,1072.0,1140
1141,709114,True,Sun Oct 29 22:45:16 +0000 2017,"@115911 Will the $300 credit still work on the IPhone X ? If I trade in my iPhone 6s Plus, still in great condition.",2481846,1072.0,1141
1142,712795,True,Mon Oct 30 03:15:23 +0000 2017,@115911 Y’all full of bull shit glad I’m leaving to @115725,2497985,1072.0,1142
1143,578179,True,Mon Oct 30 06:03:18 +0000 2017,@115911 upgrade program isn’t it with the insurance when you first purchase a phone ?,1945061,1072.0,1143
1144,720823,True,Mon Oct 30 12:21:10 +0000 2017,@115911 I’ve called 3 times and they can’t fix my payment method,2532961,1072.0,1144
1145,116423,True,Tue Oct 31 21:51:28 +0000 2017,@115911 Please let people pay higher monthly costs and eliminate the ridiculously high up from cost. It costs more per year than anyone else,3122,1072.0,1145
1146,724839,True,Mon Oct 30 15:22:08 +0000 2017,@115911 Give me better service and I'll consider buying a new phone 🤦🏽‍♀️ deal?!,2551507,1072.0,1146
1147,598959,True,Mon Oct 30 16:14:21 +0000 2017,@115911 I have an unlocked iPhone 6s that I brought onto my plan. Is it eligible for the credit offer?,2569318,1072.0,1147
1148,741497,True,Mon Oct 30 23:10:07 +0000 2017,@115911 Hummmm what’s this.,2624979,1072.0,1148
1149,741859,True,Tue Oct 31 00:01:40 +0000 2017,@115911 Probably lies that’s why I’m switching to att nov 9th,2626493,1072.0,1149
1150,398505,True,Tue Oct 31 01:00:17 +0000 2017,@115911 What if you’re already a t-mobile customer? Is the down payment the same?,2641478,1072.0,1150
1151,582944,True,Tue Oct 31 12:49:54 +0000 2017,@115911 I’m with boost,1967153,1072.0,1151
1152,766402,True,Tue Oct 31 18:13:19 +0000 2017,@115911 How about trade in a iPhone 6 s plus and pay the full amount of the iPhonex,2734514,1072.0,1152
1153,585929,True,Tue Oct 31 19:57:13 +0000 2017,@115911 I was told I was not eligible to upgrade 😒😒😒😒😒😒😒,1979030,1072.0,1153
1154,821644,True,Tue Oct 31 20:32:00 +0000 2017,@115911 I have a 6s. How can I jump to the x and how much would it be? Thank,2979185,1072.0,1154
1155,496713,True,Tue Oct 31 21:05:43 +0000 2017,@115911 if i have jump can i upgrade my iphone 7 to the X?,2981728,1072.0,1155
1156,TMobileHelp,False,Tue Oct 31 22:24:01 +0000 2017,@115912 @115913 Thanks for getting that DM sent over - I've got it and am replying now. https://t.co/93XwcSKFIy *RayButler,,1157.0,1156
1157,115912,True,Tue Oct 31 21:54:49 +0000 2017,"@115913 @115911 By 'upfront' I hope you don't mean 'upfront fees""!  DM sent!",1156,1158.0,1157
1158,115912,True,Tue Oct 31 21:45:21 +0000 2017,@115913 @115911 just called in to switch from AT&amp;T. They wanted $75 to switch 3 phones! I said no way! Inconsistent messaging - shame!,"1157,1159",,1158
1159,TMobileHelp,False,Tue Oct 31 21:46:59 +0000 2017,"@115912 @115913 We always want to be upfront and honest with you, David. Please send a DM our way. https://t.co/lH0SH5fy2m *MikeRice",,1158.0,1159
1160,TMobileHelp,False,Tue Oct 31 22:23:40 +0000 2017,@115914 Yay for T-Mobile Tuesdays- lets's get you taken care of! Send a DM my way: https://t.co/jGtdfLsVbg *ErikaHoleman,,1161.0,1160
1161,115914,True,Tue Oct 31 22:19:01 +0000 2017,@TMobileHelp trying to redeem a free tuesday code and its not letting me telling me theres an error can i get help with this?,1160,,1161
1162,TMobileHelp,False,Tue Oct 31 22:22:53 +0000 2017,"@115915 Well, we'd be happy to take a look at that and see what's going on, Jenny. DM us, we're here to keep you connected. *JoanO",,1163.0,1162
1163,115915,True,Tue Oct 31 22:20:14 +0000 2017,T-Mobile So Bs My Internet Stop Working For 3 Hours https://t.co/YISXwAHace,1162,,1163
1164,TMobileHelp,False,Tue Oct 31 22:20:29 +0000 2017,@115916 Hey we are here and we want to help! If you have any questions feel free to shoot us a DM! *KatGrisham,,1165.0,1164
1165,115916,True,Tue Oct 31 21:58:39 +0000 2017,No. That opportunity has passed. Bad customer experience @115911 &amp; @343   Not going back ever again. #FAIL https://t.co/05pINkDFGd,1164,,1165
1166,TMobileHelp,False,Tue Oct 31 22:18:29 +0000 2017,@115917 Can I have you DM me at: https://t.co/rYd2PDuSPi *RobFahl,,1167.0,1166
1167,115917,True,Tue Oct 31 22:13:16 +0000 2017,@TMobileHelp  https://t.co/tznFggbx3Y,1166,1168.0,1167
1168,TMobileHelp,False,Tue Oct 31 21:49:44 +0000 2017,@115917 We want to help you with this great #TMobileTuesday deal! Shoot me a DM here https://t.co/jAb1JkOMRy  *AngieShaw,"1167,1169",1170.0,1168
1169,115917,True,Tue Oct 31 22:11:57 +0000 2017,@TMobileHelp Sent you a message.  All mine were sized 4x6 but code still didn't work.,,1168.0,1169
1170,115917,True,Tue Oct 31 21:47:53 +0000 2017,@TMobileHelp @115918 OK maybe my problem too let me try that resizing.,1168,1171.0,1170
1171,TMobileHelp,False,Tue Oct 31 15:33:18 +0000 2017,@115918 You are welcome and thanks for letting us know. If you need anything else we are here for you. #HappyTMobileTuesday *KennethStone,1170,1172.0,1171
1172,115918,True,Tue Oct 31 15:20:26 +0000 2017,@TMobileHelp Got it. One of them resized to 4x4. So instead of alerting me it just wouldn't take the coupon code. I resized it and it worked. Thanks.,1171,1173.0,1172
1173,TMobileHelp,False,Tue Oct 31 14:30:29 +0000 2017,"@115918 We want this to work perfectly! Do you have at least 10 photos selected? If not, add another and try. DM w/ any questions! *ChrisBradstreet",1172,1174.0,1173
1174,115918,True,Tue Oct 31 14:24:05 +0000 2017,@TMobileHelp @1247 The @10568 code is not working when applied at checkout. Can you please look into this? https://t.co/SJvM7AW24t,"1173,1175",,1174
1176,VirginTrains,False,Tue Oct 31 22:20:59 +0000 2017,@115919 If you're unhappy with your experience on this call please contact us on our website: https://t.co/rkAZcF6uR3 ^CB,,1177.0,1176
1177,115919,True,Tue Oct 31 22:19:08 +0000 2017,@VirginTrains so i wait almost 3 hours and then they are rude and arrogant &amp; unhelpful after which she is raising a technical case https://t.co/yi9oxFMatO,1176,,1177
1178,VirginTrains,False,Tue Oct 31 22:18:42 +0000 2017,@115920 You'd need to contact our Aftersales team on 0344 556 5650 from 8am ^CB,1179,1180.0,1178
1179,115920,True,Tue Oct 31 22:19:44 +0000 2017,@VirginTrains thanks!,,1178.0,1179
1180,115920,True,Tue Oct 31 22:17:50 +0000 2017,"@VirginTrains hi! i need some help with a booking i need to change, and made a mistake on. who can i contact?",1178,,1180
1181,VirginTrains,False,Tue Oct 31 22:18:08 +0000 2017,"@115919 When amending a ticket the system would show a fare that matches your previous purchase, but this may be higher ^CB",,1182.0,1181
1182,115919,True,Tue Oct 31 22:15:39 +0000 2017,"Gotta luv @VirginTrains finally get 2 call cntr, they tried to charge me £176 for a ticket which can b purchased for £88 online https://t.co/I7rkohYqaI",1181,,1182
1183,VirginTrains,False,Tue Oct 31 22:17:41 +0000 2017,@115921 Yes it does. You need to select the return journey then in the ticket flexibility menu you can select open return ^CB,1184,1185.0,1183
1184,115921,True,Tue Oct 31 22:24:43 +0000 2017,"@VirginTrains Thanks, see it now. Real shame about how poor the new App is though.",,1183.0,1184
1185,115921,True,Tue Oct 31 22:16:19 +0000 2017,@VirginTrains Hi- does the new app have an option to buy an open return?,1183,,1185
1186,VirginTrains,False,Tue Oct 31 22:16:12 +0000 2017,"@115922 Not at this stage sadly, but the some lines will reopen shortly so services will be on the move ^CB",1187,1188.0,1186
1187,115922,True,Tue Oct 31 22:18:12 +0000 2017,@VirginTrains Thanks,,1186.0,1187
1188,115922,True,Tue Oct 31 22:14:16 +0000 2017,@VirginTrains My daughter is on the Euston train stuck just outside Preston. Any timeframes for arrival?,1186,1189.0,1188
1189,VirginTrains,False,Tue Oct 31 21:59:22 +0000 2017,#VTNEW Due to the emergency services dealing with an incident at Preston all lines are closed.,"1190,1191,1192,1193,1188,1194,1195,1196,1197",,1189
1193,VirginTrains,False,Tue Oct 31 22:12:50 +0000 2017,#VTUPDATE Some lines will be reopened shortly https://t.co/2KqKJLRjei,4216,1189.0,1193
1194,115924,True,Tue Oct 31 22:13:25 +0000 2017,@VirginTrains We are enroute to Preston Now from Euston. Will we have to wait it out?,"1208,1210",1189.0,1194
1198,VirginTrains,False,Tue Oct 31 22:15:38 +0000 2017,@115923 We don't have that information here I'm afraid Andy ^CB,,1199.0,1198
1199,115923,True,Tue Oct 31 22:14:07 +0000 2017,"@VirginTrains What are your targets for next season? I see your prices go up, so I assume you've set performance targets reflective of that.",1198,1200.0,1199
1200,VirginTrains,False,Tue Oct 31 20:22:04 +0000 2017,"@115923 These delays are out of our control, but we do work with Network Rail to try and reduce any problems ^CB",1199,1201.0,1200
1201,115923,True,Tue Oct 31 20:20:15 +0000 2017,"@VirginTrains Oh, that's nice. What are you doing about it? What are you targets next year?",1200,1202.0,1201
1202,VirginTrains,False,Tue Oct 31 19:09:18 +0000 2017,"@115923 I understand the frustration this causes, Andy ^CB",1201,1203.0,1202
1203,115923,True,Tue Oct 31 19:06:54 +0000 2017,"@VirginTrains Always some supposedly acceptable reason, yes I get that, but when one uses the trains every week and spends a lot of money, for it to be late regularly is just not acceptable.",1202,1204.0,1203
1204,VirginTrains,False,Tue Oct 31 19:05:47 +0000 2017,@115923 Sadly the service has been delayed due to a fault on the line ^CB,1203,1205.0,1204
1205,115923,True,Tue Oct 31 19:03:31 +0000 2017,@VirginTrains The 06:20 from Euston. Now I'm here waiting on the 19:00 from B'ham int. Also late.,1204,1206.0,1205
1206,VirginTrains,False,Tue Oct 31 07:54:52 +0000 2017,"@115923 Hi Andy, really sorry to hear this. Which service are you travelling on please? ^HP",1205,1207.0,1206
1207,115923,True,Tue Oct 31 07:46:40 +0000 2017,"@VirginTrains For at least the third time this year, I will miss the meeting I especially took the train for in the first place. So often late. No refund because it ""doesn't qualify"". Next season = car.",1206,,1207
1208,VirginTrains,False,Tue Oct 31 22:14:50 +0000 2017,@115924 Some lines will be reopening shortly so you'll get through but delays are expected ^CB,1209,1194.0,1208
1209,115924,True,Tue Oct 31 22:15:54 +0000 2017,"@VirginTrains Thanks, we are an hour away so fingers crossed!!",,1208.0,1209
1211,SouthwestAir,False,Tue Oct 31 22:25:58 +0000 2017,@115925 We're truly sorry to hear that. Please PM us more info so we can followup with you. ^VP,,1212.0,1211
1212,115925,True,Tue Oct 31 22:24:22 +0000 2017,I really hadthe WORST experience ever from start to finish with @SouthwestAir  will never fly internationally again with them,1211,,1212
1213,SouthwestAir,False,Tue Oct 31 22:25:25 +0000 2017,"@115926 Happy HalloWN! Bottoms up, Risa! ^SL",,1214.0,1213
1214,115926,True,Tue Oct 31 22:20:26 +0000 2017,Celebrated Halloween on a @southwestair flight with my pumpkin spice @15890 and a delicious (free) @115927 O… https://t.co/GGPGaaFVq2 https://t.co/gnCxPEsaEv,1213,,1214
1215,SouthwestAir,False,Tue Oct 31 22:21:27 +0000 2017,"@115928 We aim to please, Eric! Your love means the world to us, and we can't wait to share the skies with you again soon! ^MK",,1216.0,1215
1216,115928,True,Tue Oct 31 22:09:15 +0000 2017,Thanks to the wonderful @SouthwestAir crews of flights 1732 &amp; 560 for getting us from Sacramento to KC safe and sound! #YouRock,1215,,1216
1217,SouthwestAir,False,Tue Oct 31 22:21:11 +0000 2017,@115929 Please DM us a picture of the error you're receiving. ^MA,1218,1219.0,1217
1218,115929,True,Wed Nov 01 00:59:26 +0000 2017,@SouthwestAir Its working again,1220,1217.0,1218
1219,115929,True,Tue Oct 31 22:19:34 +0000 2017,@SouthwestAir consider this your 1st reported error,1217,1221.0,1219
1220,SouthwestAir,False,Wed Nov 01 01:01:03 +0000 2017,"@115929 Oh good! Happy to hear that, Jenessa. We hope to see you onboard soon! ^MA",,1218.0,1220
1221,SouthwestAir,False,Tue Oct 31 22:17:35 +0000 2017,"@115929 Hm, we haven't had any reported errors lately. Have you tried accessing your RR account via a different browser? ^MA","1219,1222",1223.0,1221
1222,115929,True,Tue Oct 31 22:19:19 +0000 2017,"@SouthwestAir yup all 400 errors, even turned off my ad blocker",,1221.0,1222
